,timestamp_utc,air_temperature,precipitation,global_radiation,date,hour,min
363,2021-01-19 12:00:00+00:00,2.5,0,0,2021-01-19,12,0
364,2021-01-20 12:00:00+00:00,3.9,0,0,2021-01-20,12,0
365,2021-01-21 12:00:00+00:00,11.3,0,0,2021-01-21,12,0
366,2021-01-22 12:00:00+00:00,9.8,0,0,2021-01-22,12,0
367,2021-01-23 12:00:00+00:00,4.3,0,0,2021-01-23,12,0
368,2021-01-24 12:00:00+00:00,4.3,0,0,2021-01-24,12,0
369,2021-01-25 12:00:00+00:00,3.4,0,0,2021-01-25,12,0
370,2021-01-26 12:00:00+00:00,2.6,0,0,2021-01-26,12,0
371,2021-01-27 12:00:00+00:00,-0.6,0,0,2021-01-27,12,0
372,2021-01-28 12:00:00+00:00,7.9,0,0,2021-01-28,12,0
373,2021-01-29 12:00:00+00:00,6.7,0,0,2021-01-29,12,0
374,2021-01-30 12:00:00+00:00,5.0,0,0,2021-01-30,12,0
375,2021-01-31 12:00:00+00:00,5.0,0,0,2021-01-31,12,0
376,2021-02-01 12:00:00+00:00,5.3,0,0,2021-02-01,12,0
377,2021-02-02 12:00:00+00:00,7.0,0,0,2021-02-02,12,0
378,2021-02-03 12:00:00+00:00,11.2,0,0,2021-02-03,12,0
379,2021-02-04 12:00:00+00:00,7.1,0,0,2021-02-04,12,0
380,2021-02-05 12:00:00+00:00,8.1,0,0,2021-02-05,12,0
381,2021-02-06 12:00:00+00:00,7.5,0,0,2021-02-06,12,0
382,2021-02-07 12:00:00+00:00,6.6,0,0,2021-02-07,12,0
383,2021-02-08 12:00:00+00:00,5.7,0,0,2021-02-08,12,0
384,2021-02-09 12:00:00+00:00,1.3,0,0,2021-02-09,12,0
385,2021-02-10 12:00:00+00:00,2.8,0,0,2021-02-10,12,0
386,2021-02-11 12:00:00+00:00,-6.2,0,0,2021-02-11,12,0
387,2021-02-12 12:00:00+00:00,-6.1,0,0,2021-02-12,12,0
388,2021-02-13 12:00:00+00:00,-5.5,0,0,2021-02-13,12,0
389,2021-02-14 12:00:00+00:00,-1.3,0,0,2021-02-14,12,0
390,2021-02-15 12:00:00+00:00,2.0,0,0,2021-02-15,12,0
391,2021-02-16 12:00:00+00:00,6.9,0,0,2021-02-16,12,0
392,2021-02-17 12:00:00+00:00,7.9,0,0,2021-02-17,12,0
393,2021-02-18 12:00:00+00:00,8.9,0,0,2021-02-18,12,0
394,2021-02-19 12:00:00+00:00,11.4,0,0,2021-02-19,12,0
395,2021-02-20 12:00:00+00:00,9.2,0,0,2021-02-20,12,0
396,2021-02-21 12:00:00+00:00,13.0,0,0,2021-02-21,12,0
397,2021-02-22 12:00:00+00:00,13.6,0,0,2021-02-22,12,0
398,2021-02-23 12:00:00+00:00,11.3,0,0,2021-02-23,12,0
399,2021-02-24 12:00:00+00:00,10.6,0,0,2021-02-24,12,0
400,2021-02-25 12:00:00+00:00,14.2,0,0,2021-02-25,12,0
401,2021-02-26 12:00:00+00:00,10.5,0,0,2021-02-26,12,0
402,2021-02-27 12:00:00+00:00,5.6,0,0,2021-02-27,12,0
403,2021-02-28 12:00:00+00:00,4.7,0,0,2021-02-28,12,0
404,2021-03-01 12:00:00+00:00,5.6,0,0,2021-03-01,12,0
405,2021-03-02 12:00:00+00:00,8.8,0,0,2021-03-02,12,0
406,2021-03-03 12:00:00+00:00,6.7,0,0,2021-03-03,12,0
407,2021-03-04 12:00:00+00:00,8.2,0,0,2021-03-04,12,0
408,2021-03-05 12:00:00+00:00,5.1,0,0,2021-03-05,12,0
409,2021-03-06 12:00:00+00:00,2.9,0,0,2021-03-06,12,0
410,2021-03-07 12:00:00+00:00,4.6,0,0,2021-03-07,12,0
411,2021-03-08 12:00:00+00:00,8.0,0,0,2021-03-08,12,0
412,2021-03-09 12:00:00+00:00,5.6,0,0,2021-03-09,12,0
413,2021-03-10 12:00:00+00:00,8.4,0,0,2021-03-10,12,0
414,2021-03-11 12:00:00+00:00,14.9,0,0,2021-03-11,12,0
415,2021-03-12 12:00:00+00:00,10.0,0,0,2021-03-12,12,0
416,2021-03-13 12:00:00+00:00,12.6,0,0,2021-03-13,12,0
417,2021-03-14 12:00:00+00:00,5.1,0,0,2021-03-14,12,0
418,2021-03-15 12:00:00+00:00,3.8,0,0,2021-03-15,12,0
419,2021-03-16 12:00:00+00:00,5.9,0,0,2021-03-16,12,0
420,2021-03-17 12:00:00+00:00,4.9,0,0,2021-03-17,12,0
421,2021-03-18 12:00:00+00:00,2.7,0,0,2021-03-18,12,0
422,2021-03-19 12:00:00+00:00,4.6,0,0,2021-03-19,12,0
423,2021-03-20 12:00:00+00:00,2.8,0,0,2021-03-20,12,0
424,2021-03-21 12:00:00+00:00,3.0,0,0,2021-03-21,12,0
425,2021-03-22 12:00:00+00:00,4.9,0,0,2021-03-22,12,0
426,2021-03-23 12:00:00+00:00,7.9,0,0,2021-03-23,12,0
427,2021-03-24 12:00:00+00:00,7.6,0,0,2021-03-24,12,0
428,2021-03-25 12:00:00+00:00,10.0,0,0,2021-03-25,12,0
429,2021-03-26 12:00:00+00:00,9.9,0,0,2021-03-26,12,0
430,2021-03-27 12:00:00+00:00,9.5,0,0,2021-03-27,12,0
431,2021-03-28 12:00:00+00:00,9.7,0,0,2021-03-28,12,0
432,2021-03-29 12:00:00+00:00,13.5,0,0,2021-03-29,12,0
433,2021-03-30 12:00:00+00:00,13.0,0,0,2021-03-30,12,0
434,2021-03-31 12:00:00+00:00,13.9,0,0,2021-03-31,12,0
435,2021-04-01 12:00:00+00:00,15.5,0,0,2021-04-01,12,0
436,2021-04-02 12:00:00+00:00,17.5,0,0,2021-04-02,12,0
437,2021-04-03 12:00:00+00:00,6.9,0,0,2021-04-03,12,0
438,2021-04-04 12:00:00+00:00,10.1,0,0,2021-04-04,12,0
439,2021-04-05 12:00:00+00:00,14.4,0,0,2021-04-05,12,0
440,2021-04-06 12:00:00+00:00,2.5,0,0,2021-04-06,12,0
441,2021-04-07 12:00:00+00:00,3.0,0,0,2021-04-07,12,0
442,2021-04-08 12:00:00+00:00,6.8,0,0,2021-04-08,12,0
443,2021-04-09 12:00:00+00:00,15.5,0,0,2021-04-09,12,0
444,2021-04-10 12:00:00+00:00,11.7,0,0,2021-04-10,12,0
445,2021-04-11 12:00:00+00:00,14.2,0,0,2021-04-11,12,0
446,2021-04-12 12:00:00+00:00,3.3,0,0,2021-04-12,12,0
447,2021-04-13 12:00:00+00:00,5.3,0,0,2021-04-13,12,0
448,2021-04-14 12:00:00+00:00,6.9,0,0,2021-04-14,12,0
449,2021-04-15 12:00:00+00:00,6.2,0,0,2021-04-15,12,0
450,2021-04-16 12:00:00+00:00,7.1,0,0,2021-04-16,12,0
451,2021-04-17 12:00:00+00:00,8.1,0,0,2021-04-17,12,0
452,2021-04-18 12:00:00+00:00,7.6,0,0,2021-04-18,12,0
453,2021-04-19 12:00:00+00:00,11.5,0,0,2021-04-19,12,0
454,2021-04-20 12:00:00+00:00,13.8,0,0,2021-04-20,12,0
455,2021-04-21 12:00:00+00:00,15.1,0,0,2021-04-21,12,0
456,2021-04-22 12:00:00+00:00,16.2,0,0,2021-04-22,12,0
457,2021-04-23 12:00:00+00:00,15.2,0,0,2021-04-23,12,0
458,2021-04-24 12:00:00+00:00,14.8,0,0,2021-04-24,12,0
459,2021-04-25 12:00:00+00:00,17.1,0,0,2021-04-25,12,0
460,2021-04-26 12:00:00+00:00,13.7,0,0,2021-04-26,12,0
461,2021-04-27 12:00:00+00:00,15.9,0,0,2021-04-27,12,0
462,2021-04-28 12:00:00+00:00,17.3,0,0,2021-04-28,12,0
463,2021-04-29 12:00:00+00:00,11.4,0,0,2021-04-29,12,0
464,2021-04-30 12:00:00+00:00,13.5,0,0,2021-04-30,12,0
465,2021-05-01 12:00:00+00:00,9.0,0,0,2021-05-01,12,0
466,2021-05-02 12:00:00+00:00,8.8,0,0,2021-05-02,12,0
467,2021-05-03 12:00:00+00:00,11.0,0,0,2021-05-03,12,0
468,2021-05-04 12:00:00+00:00,17.7,0,0,2021-05-04,12,0
469,2021-05-05 12:00:00+00:00,10.3,0,0,2021-05-05,12,0
470,2021-05-06 12:00:00+00:00,8.7,0,0,2021-05-06,12,0
471,2021-05-07 12:00:00+00:00,8.9,0,0,2021-05-07,12,0
472,2021-05-08 12:00:00+00:00,13.3,0,0,2021-05-08,12,0
473,2021-05-09 12:00:00+00:00,19.4,0,0,2021-05-09,12,0
474,2021-05-10 12:00:00+00:00,17.9,0,0,2021-05-10,12,0
475,2021-05-11 12:00:00+00:00,12.2,0,0,2021-05-11,12,0
476,2021-05-12 12:00:00+00:00,12.2,0,0,2021-05-12,12,0
477,2021-05-13 12:00:00+00:00,9.9,0,0,2021-05-13,12,0
478,2021-05-14 12:00:00+00:00,15.1,0,0,2021-05-14,12,0
479,2021-05-15 12:00:00+00:00,14.9,0,0,2021-05-15,12,0
480,2021-05-16 12:00:00+00:00,11.7,0,0,2021-05-16,12,0
481,2021-05-17 12:00:00+00:00,14.5,0,0,2021-05-17,12,0
482,2021-05-18 12:00:00+00:00,12.5,0,0,2021-05-18,12,0
483,2021-05-19 12:00:00+00:00,10.2,0,0,2021-05-19,12,0
484,2021-05-20 12:00:00+00:00,14.1,0,0,2021-05-20,12,0
485,2021-05-21 12:00:00+00:00,12.3,0,0,2021-05-21,12,0
486,2021-05-22 12:00:00+00:00,16.0,0,0,2021-05-22,12,0
487,2021-05-23 12:00:00+00:00,14.3,0,0,2021-05-23,12,0
488,2021-05-24 12:00:00+00:00,13.0,0,0,2021-05-24,12,0
489,2021-05-25 12:00:00+00:00,14.4,0,0,2021-05-25,12,0
490,2021-05-26 12:00:00+00:00,15.8,0,0,2021-05-26,12,0
491,2021-05-27 12:00:00+00:00,10.2,0,0,2021-05-27,12,0
492,2021-05-28 12:00:00+00:00,18.0,0,0,2021-05-28,12,0
493,2021-05-29 12:00:00+00:00,16.6,0,0,2021-05-29,12,0
494,2021-05-30 12:00:00+00:00,17.3,0,0,2021-05-30,12,0
495,2021-05-31 12:00:00+00:00,18.4,0,0,2021-05-31,12,0
496,2021-06-01 12:00:00+00:00,21.3,0,0,2021-06-01,12,0
497,2021-06-02 12:00:00+00:00,22.1,0,0,2021-06-02,12,0
498,2021-06-03 12:00:00+00:00,22.8,0,0,2021-06-03,12,0
499,2021-06-04 12:00:00+00:00,20.6,0,0,2021-06-04,12,0
500,2021-06-05 12:00:00+00:00,17.0,0,0,2021-06-05,12,0
501,2021-06-06 12:00:00+00:00,17.9,0,0,2021-06-06,12,0
502,2021-06-07 12:00:00+00:00,19.2,0,0,2021-06-07,12,0
503,2021-06-08 12:00:00+00:00,20.8,0,0,2021-06-08,12,0
504,2021-06-09 12:00:00+00:00,22.3,0,0,2021-06-09,12,0
505,2021-06-10 12:00:00+00:00,23.8,0,0,2021-06-10,12,0
506,2021-06-11 12:00:00+00:00,23.7,0,0,2021-06-11,12,0
507,2021-06-12 12:00:00+00:00,26.8,0,0,2021-06-12,12,0
508,2021-06-13 12:00:00+00:00,22.9,0,0,2021-06-13,12,0
509,2021-06-14 12:00:00+00:00,23.8,0,0,2021-06-14,12,0
510,2021-06-15 12:00:00+00:00,26.8,0,0,2021-06-15,12,0
511,2021-06-16 12:00:00+00:00,28.1,0,0,2021-06-16,12,0
512,2021-06-17 12:00:00+00:00,28.3,0,0,2021-06-17,12,0
513,2021-06-18 12:00:00+00:00,28.9,0,0,2021-06-18,12,0
514,2021-06-19 12:00:00+00:00,27.5,0,0,2021-06-19,12,0
515,2021-06-20 12:00:00+00:00,25.8,0,0,2021-06-20,12,0
516,2021-06-21 12:00:00+00:00,24.9,0,0,2021-06-21,12,0
517,2021-06-22 12:00:00+00:00,19.7,0,0,2021-06-22,12,0
518,2021-06-23 12:00:00+00:00,23.4,0,0,2021-06-23,12,0
519,2021-06-24 12:00:00+00:00,20.7,0,0,2021-06-24,12,0
520,2021-06-25 12:00:00+00:00,18.6,0,0,2021-06-25,12,0
521,2021-06-26 12:00:00+00:00,22.4,0,0,2021-06-26,12,0
522,2021-06-27 12:00:00+00:00,26.5,0,0,2021-06-27,12,0
523,2021-06-28 12:00:00+00:00,27.2,0,0,2021-06-28,12,0
524,2021-06-29 12:00:00+00:00,15.6,0,0,2021-06-29,12,0
525,2021-06-30 12:00:00+00:00,20.1,0,0,2021-06-30,12,0
526,2021-07-01 12:00:00+00:00,19.0,0,0,2021-07-01,12,0
527,2021-07-02 12:00:00+00:00,22.5,0,0,2021-07-02,12,0
528,2021-07-03 12:00:00+00:00,23.2,0,0,2021-07-03,12,0
529,2021-07-04 12:00:00+00:00,21.5,0,0,2021-07-04,12,0
530,2021-07-05 12:00:00+00:00,20.3,0,0,2021-07-05,12,0
531,2021-07-06 12:00:00+00:00,23.4,0,0,2021-07-06,12,0
532,2021-07-07 12:00:00+00:00,18.1,0,0,2021-07-07,12,0
533,2021-07-08 12:00:00+00:00,17.8,0,0,2021-07-08,12,0
534,2021-07-09 12:00:00+00:00,19.8,0,0,2021-07-09,12,0
535,2021-07-10 12:00:00+00:00,23.6,0,0,2021-07-10,12,0
536,2021-07-11 12:00:00+00:00,20.9,0,0,2021-07-11,12,0
537,2021-07-12 12:00:00+00:00,25.7,0,0,2021-07-12,12,0
538,2021-07-13 12:00:00+00:00,13.1,0,0,2021-07-13,12,0
539,2021-07-14 12:00:00+00:00,17.6,0,0,2021-07-14,12,0
540,2021-07-23 12:00:00+00:00,25.1,0,0,2021-07-23,12,0
541,2021-07-24 12:00:00+00:00,25.4,0,0,2021-07-24,12,0
542,2021-07-25 12:00:00+00:00,20.1,0,0,2021-07-25,12,0
543,2021-07-26 12:00:00+00:00,23.4,0,0,2021-07-26,12,0
544,2021-07-27 12:00:00+00:00,23.4,0,0,2021-07-27,12,0
545,2021-07-28 12:00:00+00:00,19.4,0,0,2021-07-28,12,0
546,2021-07-29 12:00:00+00:00,23.3,0,0,2021-07-29,12,0
547,2021-07-30 12:00:00+00:00,25.6,0,0,2021-07-30,12,0
548,2021-07-31 12:00:00+00:00,22.8,0,0,2021-07-31,12,0
549,2021-08-01 12:00:00+00:00,17.3,0,0,2021-08-01,12,0
550,2021-08-02 12:00:00+00:00,19.7,0,0,2021-08-02,12,0
551,2021-08-03 12:00:00+00:00,23.0,0,0,2021-08-03,12,0
552,2021-08-04 12:00:00+00:00,16.9,0,0,2021-08-04,12,0
553,2021-08-05 12:00:00+00:00,19.5,0,0,2021-08-05,12,0
554,2021-08-06 12:00:00+00:00,22.0,0,0,2021-08-06,12,0
555,2021-08-07 12:00:00+00:00,19.7,0,0,2021-08-07,12,0
556,2021-08-08 12:00:00+00:00,16.6,0,0,2021-08-08,12,0
557,2021-08-09 12:00:00+00:00,22.9,0,0,2021-08-09,12,0
558,2021-08-10 12:00:00+00:00,24.2,0,0,2021-08-10,12,0
559,2021-08-11 12:00:00+00:00,24.3,0,0,2021-08-11,12,0
560,2021-08-12 12:00:00+00:00,25.1,0,0,2021-08-12,12,0
561,2021-08-13 12:00:00+00:00,27.4,0,0,2021-08-13,12,0
562,2021-08-14 12:00:00+00:00,27.8,0,0,2021-08-14,12,0
563,2021-08-15 12:00:00+00:00,28.1,0,0,2021-08-15,12,0
564,2021-08-16 12:00:00+00:00,17.9,0,0,2021-08-16,12,0
565,2021-08-17 12:00:00+00:00,20.6,0,0,2021-08-17,12,0
566,2021-08-18 12:00:00+00:00,21.1,0,0,2021-08-18,12,0
567,2021-08-19 12:00:00+00:00,21.3,0,0,2021-08-19,12,0
568,2021-08-20 12:00:00+00:00,24.8,0,0,2021-08-20,12,0
569,2021-08-21 12:00:00+00:00,24.8,0,0,2021-08-21,12,0
570,2021-08-22 12:00:00+00:00,20.9,0,0,2021-08-22,12,0
571,2021-08-23 12:00:00+00:00,21.9,0,0,2021-08-23,12,0
572,2021-08-24 12:00:00+00:00,16.1,0,0,2021-08-24,12,0
573,2021-08-25 12:00:00+00:00,16.8,0,0,2021-08-25,12,0
574,2021-08-26 12:00:00+00:00,22.3,0,0,2021-08-26,12,0
575,2021-08-27 12:00:00+00:00,19.2,0,0,2021-08-27,12,0
576,2021-08-30 12:00:00+00:00,16.7,0,0,2021-08-30,12,0
577,2021-09-02 12:00:00+00:00,20.9,0,0,2021-09-02,12,0
578,2021-09-03 12:00:00+00:00,21.4,0,0,2021-09-03,12,0
579,2021-09-04 12:00:00+00:00,24.2,0,0,2021-09-04,12,0
580,2021-09-05 12:00:00+00:00,24.1,0,0,2021-09-05,12,0
581,2021-09-06 12:00:00+00:00,24.4,0,0,2021-09-06,12,0
582,2021-09-07 12:00:00+00:00,24.0,0,0,2021-09-07,12,0
583,2021-09-08 12:00:00+00:00,25.1,0,0,2021-09-08,12,0
584,2021-09-09 12:00:00+00:00,20.4,0,0,2021-09-09,12,0
585,2021-09-10 12:00:00+00:00,22.2,0,0,2021-09-10,12,0
586,2021-09-11 12:00:00+00:00,23.9,0,0,2021-09-11,12,0
587,2021-09-12 12:00:00+00:00,21.8,0,0,2021-09-12,12,0
588,2021-09-13 12:00:00+00:00,22.2,0,0,2021-09-13,12,0
589,2021-09-14 12:00:00+00:00,24.3,0,0,2021-09-14,12,0
590,2021-09-15 12:00:00+00:00,22.7,0,0,2021-09-15,12,0
591,2021-09-16 12:00:00+00:00,22.4,0,0,2021-09-16,12,0
592,2021-09-17 12:00:00+00:00,19.1,0,0,2021-09-17,12,0
593,2021-09-18 12:00:00+00:00,21.3,0,0,2021-09-18,12,0
594,2021-09-19 12:00:00+00:00,12.4,0,0,2021-09-19,12,0
595,2021-09-20 12:00:00+00:00,14.8,0,0,2021-09-20,12,0
596,2021-09-21 12:00:00+00:00,17.9,0,0,2021-09-21,12,0
597,2021-09-22 12:00:00+00:00,16.0,0,0,2021-09-22,12,0
598,2021-09-23 12:00:00+00:00,16.4,0,0,2021-09-23,12,0
599,2021-09-24 12:00:00+00:00,22.0,0,0,2021-09-24,12,0
600,2021-09-25 12:00:00+00:00,20.8,0,0,2021-09-25,12,0
601,2021-09-26 12:00:00+00:00,19.9,0,0,2021-09-26,12,0
602,2021-09-27 12:00:00+00:00,20.9,0,0,2021-09-27,12,0
603,2021-09-28 12:00:00+00:00,16.9,0,0,2021-09-28,12,0
604,2021-09-29 12:00:00+00:00,19.6,0,0,2021-09-29,12,0
605,2021-09-30 12:00:00+00:00,19.0,0,0,2021-09-30,12,0
606,2021-10-01 12:00:00+00:00,17.2,0,0,2021-10-01,12,0
607,2021-10-02 12:00:00+00:00,19.8,0,0,2021-10-02,12,0
608,2021-10-03 12:00:00+00:00,22.3,0,0,2021-10-03,12,0
609,2021-10-04 12:00:00+00:00,13.6,0,0,2021-10-04,12,0
610,2021-10-05 12:00:00+00:00,14.2,0,0,2021-10-05,12,0
611,2021-10-06 12:00:00+00:00,11.3,0,0,2021-10-06,12,0
612,2021-10-07 12:00:00+00:00,12.5,0,0,2021-10-07,12,0
613,2021-10-08 12:00:00+00:00,15.2,0,0,2021-10-08,12,0
614,2021-10-09 12:00:00+00:00,11.8,0,0,2021-10-09,12,0
615,2021-10-10 12:00:00+00:00,12.5,0,0,2021-10-10,12,0
616,2021-10-11 12:00:00+00:00,12.2,0,0,2021-10-11,12,0
617,2021-10-12 12:00:00+00:00,11.5,0,0,2021-10-12,12,0
618,2021-10-13 12:00:00+00:00,11.0,0,0,2021-10-13,12,0
619,2021-10-14 12:00:00+00:00,12.1,0,0,2021-10-14,12,0
620,2021-10-15 12:00:00+00:00,14.4,0,0,2021-10-15,12,0
621,2021-10-16 12:00:00+00:00,11.9,0,0,2021-10-16,12,0
622,2021-10-17 12:00:00+00:00,13.2,0,0,2021-10-17,12,0
623,2021-10-18 12:00:00+00:00,14.9,0,0,2021-10-18,12,0
624,2021-10-19 12:00:00+00:00,15.3,0,0,2021-10-19,12,0
625,2021-10-20 12:00:00+00:00,18.9,0,0,2021-10-20,12,0
626,2021-10-21 12:00:00+00:00,16.7,0,0,2021-10-21,12,0
627,2021-10-22 12:00:00+00:00,10.0,0,0,2021-10-22,12,0
628,2021-10-23 12:00:00+00:00,11.2,0,0,2021-10-23,12,0
629,2021-10-24 12:00:00+00:00,12.1,0,0,2021-10-24,12,0
630,2021-10-25 12:00:00+00:00,14.2,0,0,2021-10-25,12,0
631,2021-10-26 12:00:00+00:00,12.3,0,0,2021-10-26,12,0
632,2021-10-27 12:00:00+00:00,9.7,0,0,2021-10-27,12,0
633,2021-10-29 12:00:00+00:00,11.3,0,0,2021-10-29,12,0
634,2021-10-31 12:00:00+00:00,17.4,0,0,2021-10-31,12,0
635,2021-11-01 12:00:00+00:00,10.7,0,0,2021-11-01,12,0
636,2021-11-02 12:00:00+00:00,11.2,0,0,2021-11-02,12,0
637,2021-11-03 12:00:00+00:00,7.8,0,0,2021-11-03,12,0
638,2021-11-04 12:00:00+00:00,8.3,0,0,2021-11-04,12,0
639,2021-11-05 12:00:00+00:00,9.0,0,0,2021-11-05,12,0
640,2021-11-06 12:00:00+00:00,8.3,0,0,2021-11-06,12,0
641,2021-11-07 12:00:00+00:00,8.1,0,0,2021-11-07,12,0
642,2021-11-08 12:00:00+00:00,8.2,0,0,2021-11-08,12,0
643,2021-11-09 12:00:00+00:00,6.5,0,0,2021-11-09,12,0
644,2021-11-10 12:00:00+00:00,7.8,0,0,2021-11-10,12,0
645,2021-11-11 12:00:00+00:00,6.4,0,0,2021-11-11,12,0
646,2021-11-12 12:00:00+00:00,6.0,0,0,2021-11-12,12,0
647,2021-11-13 12:00:00+00:00,8.5,0,0,2021-11-13,12,0
648,2021-11-14 12:00:00+00:00,9.3,0,0,2021-11-14,12,0
649,2021-11-15 12:00:00+00:00,6.6,0,0,2021-11-15,12,0
650,2021-11-16 12:00:00+00:00,6.8,0,0,2021-11-16,12,0
651,2021-11-17 12:00:00+00:00,5.6,0,0,2021-11-17,12,0
652,2021-11-18 12:00:00+00:00,9.2,0,0,2021-11-18,12,0
653,2021-11-19 12:00:00+00:00,4.9,0,0,2021-11-19,12,0
654,2021-11-20 12:00:00+00:00,3.6,0,0,2021-11-20,12,0
655,2021-11-21 12:00:00+00:00,6.7,0,0,2021-11-21,12,0
656,2021-11-22 12:00:00+00:00,5.2,0,0,2021-11-22,12,0
657,2021-11-23 12:00:00+00:00,4.2,0,0,2021-11-23,12,0
658,2021-11-24 12:00:00+00:00,4.8,0,0,2021-11-24,12,0
659,2021-11-25 12:00:00+00:00,4.2,0,0,2021-11-25,12,0
660,2021-11-26 12:00:00+00:00,1.3,0,0,2021-11-26,12,0
661,2021-11-27 12:00:00+00:00,3.6,0,0,2021-11-27,12,0
662,2021-11-28 12:00:00+00:00,3.8,0,0,2021-11-28,12,0
663,2021-11-29 12:00:00+00:00,3.3,0,0,2021-11-29,12,0
664,2021-11-30 12:00:00+00:00,2.8,0,0,2021-11-30,12,0
665,2021-12-01 12:00:00+00:00,7.7,0,0,2021-12-01,12,0
666,2021-12-02 12:00:00+00:00,5.1,0,0,2021-12-02,12,0
667,2021-12-03 12:00:00+00:00,3.5,0,0,2021-12-03,12,0
668,2021-12-04 12:00:00+00:00,5.1,0,0,2021-12-04,12,0
669,2021-12-05 12:00:00+00:00,5.8,0,0,2021-12-05,12,0
670,2021-12-06 12:00:00+00:00,4.0,0,0,2021-12-06,12,0
671,2021-12-07 12:00:00+00:00,5.3,0,0,2021-12-07,12,0
672,2021-12-08 12:00:00+00:00,1.7,0,0,2021-12-08,12,0
673,2021-12-09 12:00:00+00:00,3.6,0,0,2021-12-09,12,0
674,2021-12-10 12:00:00+00:00,-0.1,0,0,2021-12-10,12,0
675,2021-12-11 12:00:00+00:00,3.5,0,0,2021-12-11,12,0
676,2021-12-12 12:00:00+00:00,4.4,0,0,2021-12-12,12,0
677,2021-12-13 12:00:00+00:00,8.4,0,0,2021-12-13,12,0
678,2021-12-14 12:00:00+00:00,2.6,0,0,2021-12-14,12,0
679,2021-12-15 12:00:00+00:00,2.7,0,0,2021-12-15,12,0
680,2021-12-16 12:00:00+00:00,3.5,0,0,2021-12-16,12,0
681,2021-12-17 12:00:00+00:00,3.4,0,0,2021-12-17,12,0
682,2021-12-18 12:00:00+00:00,2.8,0,0,2021-12-18,12,0
683,2021-12-19 12:00:00+00:00,1.1,0,0,2021-12-19,12,0
684,2021-12-20 12:00:00+00:00,2.3,0,0,2021-12-20,12,0
685,2021-12-21 12:00:00+00:00,0.1,0,0,2021-12-21,12,0
686,2021-12-22 12:00:00+00:00,-0.9,0,0,2021-12-22,12,0
687,2021-12-23 12:00:00+00:00,4.5,0,0,2021-12-23,12,0
688,2021-12-24 12:00:00+00:00,6.8,0,0,2021-12-24,12,0
689,2021-12-25 12:00:00+00:00,5.2,0,0,2021-12-25,12,0
690,2021-12-26 12:00:00+00:00,6.3,0,0,2021-12-26,12,0
691,2021-12-27 12:00:00+00:00,7.4,0,0,2021-12-27,12,0
692,2021-12-28 12:00:00+00:00,9.8,0,0,2021-12-28,12,0
693,2021-12-29 12:00:00+00:00,6.6,0,0,2021-12-29,12,0
694,2021-12-30 12:00:00+00:00,8.9,0,0,2021-12-30,12,0
695,2021-12-31 12:00:00+00:00,9.8,0,0,2021-12-31,12,0
696,2022-01-01 12:00:00+00:00,11.2,0,0,2022-01-01,12,0
697,2022-01-02 12:00:00+00:00,9.5,0,0,2022-01-02,12,0
698,2022-01-03 12:00:00+00:00,12.1,0,0,2022-01-03,12,0
699,2022-01-04 12:00:00+00:00,14.7,0,0,2022-01-04,12,0
700,2022-01-05 12:00:00+00:00,2.8,0,0,2022-01-05,12,0
701,2022-01-06 12:00:00+00:00,1.2,0,0,2022-01-06,12,0
702,2022-01-07 12:00:00+00:00,2.6,0,0,2022-01-07,12,0
703,2022-01-08 12:00:00+00:00,3.9,0,0,2022-01-08,12,0
704,2022-01-09 12:00:00+00:00,5.3,0,0,2022-01-09,12,0
705,2022-01-10 12:00:00+00:00,3.1,0,0,2022-01-10,12,0
706,2022-01-11 12:00:00+00:00,3.1,0,0,2022-01-11,12,0
707,2022-01-12 12:00:00+00:00,0.5,0,0,2022-01-12,12,0
708,2022-01-13 12:00:00+00:00,0.5,0,0,2022-01-13,12,0
709,2022-01-14 12:00:00+00:00,3.8,0,0,2022-01-14,12,0
710,2022-01-15 12:00:00+00:00,1.0,0,0,2022-01-15,12,0
711,2022-01-16 12:00:00+00:00,2.3,0,0,2022-01-16,12,0
712,2022-01-17 12:00:00+00:00,6.2,0,0,2022-01-17,12,0
713,2022-01-18 12:00:00+00:00,4.3,0,0,2022-01-18,12,0
714,2022-01-19 12:00:00+00:00,4.6,0,0,2022-01-19,12,0
715,2022-01-20 12:00:00+00:00,3.8,0,0,2022-01-20,12,0
716,2022-01-21 12:00:00+00:00,1.6,0,0,2022-01-21,12,0
717,2022-01-22 12:00:00+00:00,3.1,0,0,2022-01-22,12,0
718,2022-01-23 12:00:00+00:00,4.4,0,0,2022-01-23,12,0
719,2022-01-24 12:00:00+00:00,1.4,0,0,2022-01-24,12,0
720,2022-01-25 12:00:00+00:00,2.3,0,0,2022-01-25,12,0
721,2022-01-26 12:00:00+00:00,3.3,0,0,2022-01-26,12,0
722,2022-01-27 12:00:00+00:00,1.6,0,0,2022-01-27,12,0
723,2022-01-28 12:00:00+00:00,6.7,0,0,2022-01-28,12,0
724,2022-01-29 12:00:00+00:00,6.5,0,0,2022-01-29,12,0
725,2022-01-30 12:00:00+00:00,9.6,0,0,2022-01-30,12,0
726,2022-01-31 12:00:00+00:00,2.6,0,0,2022-01-31,12,0
727,2022-02-01 12:00:00+00:00,2.6,0,0,2022-02-01,12,0
728,2022-02-02 12:00:00+00:00,7.4,0,0,2022-02-02,12,0
729,2022-02-03 12:00:00+00:00,6.3,0,0,2022-02-03,12,0
